text,target,char_len,word_count
Peshab K Douran Dard Jalan Rukawat Or Qatron K Aney Se Mutalik Doctor Se FREE Mashware K Lye Abhi Call Kren,Positive,87,21
Ab Sirf Rs 1949 Mahana per hasil karein wo bhee WARRANTY ka sath ,Positive,52,14
DG Rangers Ki Janib Se Insaf Ki Yaqeen Dihani K Baad MQM Ne Aaj Monday Ki Hartal Ki Call Wapis Le Li,Positive,79,22
Sarko Per MQM PPP PML N PTI Samet Kayi Mukhaalif Jamato K Camps Per Jashan ,Positive,60,16
ICC Ka Salman Butt Or Asif Pr 1st Sep Se Pabandi Hatanay Ka Elan International ,Positive,64,16
1st Sep Se Petrol Rs 6 15 Diesel 5 30 Matti Ka Tail 4 Rupay Fi Liter Sasta Honay Ka Imkan,Positive,69,21
Pakistan Me Sonay Ki Fee Tola Qeemat Aik Hazaar 50 Rupay Izafay K Baad 46 Hazaar 500 Rupay Ho Gai ,Positive,78,21
Scheme33 Ka Rihaishi Plot Baichna Chahain To Mukamal Aitamad K Sath Rabta Karain,Positive,68,13
KSE 100 Index 279 04 Points K Izafay K Baad 34726 51 Points Per Band,Positive,54,15
Over Seas Pakistanio K Plots Per China Cutting Ker K Banaye Jane Wale Makanat Gira Diye Gaye ,Positive,76,18
Altaf Hussain Ki Taqareer Bayanat Tasaveer Dikhane Per Pabandi Lagadi Gaye ,Positive,64,12
Zulfiqar Ali Bhutto ki shakhsiyat atni bhar pur aur hangama khaiz hai ,Positive,58,13
aur Pakistani tareekh per app nay itnay gehray asrat morattab keyeh kay inka ahatah karna kai jildon ka matqazi hay.,Positive,97,20
App kay walid Sir Shahnawaz Bhutto nay app ki taleem-o-tarbiat per khususi tawajah di.,Positive,73,14
Zulfiqar Ali Bhutto bohot achchay moqarir thay cricket bhi khaltay thay aur tulba ki siasat mein bhi hissa latay thay.,Positive,99,20
October 1959 mein unhain U.N.O mein Pakistani wafad ka quaid bana ker bhaja gai to Zulfiqar Ali Bhutto nay Russia aur America ki taraf say takhfife aslaha ki tajaweez kay silsilay mein Pakistani moqif bohot khubsurti say pesh kiya,Positive,192,39
Iss daur mein woh Ayub Khan kay motamid tarin sathi samjhay jatay thay,Positive,58,13
. 1962 kay dastoor ko akhri shakal denay mein woh manzoor qadir kay dast rast thay.,Positive,68,16
1963 mein Sadar General Ayub Khan nay unhain Hilal Pakistan ka tamga dia jo Pakistan ka sab say bara  civil award hay.,Positive,96,23
.Zulfiqar Ali Bhutto ki khahis thi kay unhain wazir kharja moqarrar kiya jaye ,Positive,65,14
Wazir-e- kharja ki hasiat say unhon nay Communist block kay sath khus gawar taluq kay qaim aur Chine kay sath dosti qaim kernay ki taraf peshraft ki,Positive,122,27
Jagirdarana pas manzar kay bawjood apni maa kay sath honay walay bartao kay natijay mein woh garibon aur pisay hua awam kay sath husn-e-salok ka jazba rakh tay thay.,Positive,137,29
Iss tarah Bhutto kay mijaz ki tashkil mein unkay jagidana mijaz kay sath sath garib perwari ka jazba bhi tha.,Positive,90,20
Iss kay sath sath unhon nay  Socialism ka bagor motala kia tha iss tarah woh ikhtaiarat ko markazi shakhsiyat ya markazi adaron kay pass jama kernay ka rojhan bhi rakhtay thay. ,Positive,145,33
Bhutto kay zehan mein apni siasi jaddo jahad kay khatoot bilkul wazah tha.,Positive,62,13
"Is duniya mein bohat se log jaah o mansab ke peeche bhaagte dikhai dete hain, lekin Vladimir Putin ko dekh kar aisa maloom hota hai ke jaise aeham tareen auhdey khud in ka taqqub kar rahe hon. ",Positive,156,38
"Aik taraf to inhe marshal arts se na sirf qalbi lagao hai,bal ke wo judo ke mahir ( black belt, 6 dawn ) bhi hain. ",Positive,90,26
Jab ke dosri janib inhe jarihana mizaaj ka hamil aur khatraat mool lene wala politics samjha jata hai.,Positive,85,18
"Wo taleem ke maidan mein kisi se piche nahi rahe, inho ne qanoon mein graduation ke bad economics mein doctorate ki degree bhi hasil ki. ",Positive,112,26
Mukhtalif auhdon par faiz rehne ke bad August 1999 mein Russian president Boris Ulsan ne Putin ko prime minister bana diya aur usi saal 31 December ko Ulsan ne president se istefa dete hue inhe qaiym maqam president muqarrar kiya.,Positive,191,40
2004 mein inho ne dobara sadarti intekhab mein kamiyabi hasil ki.,Positive,55,11
Mubasireen ke mutabiq president Putin ke azam o iraade ki pukhtagi ne in ki kamiyabiyon mein behad aeham kirdar ada kiya gaya hai.,Positive,108,23
"President Putin ko maghrabi zarae iblaagh ne nae Russia ka czar ka khitaab diya hai, guzre waqton mein Russia ke badshahon ko czar kaha jata tha.",Positive,120,26
Jawahar Laal Nehru ke siyasi turke ki maujoda waris Italvi nasaad Sonia Gandhi duniya ki sab se barhi jamhoriyat kehlane wale mulk Bharat ke sab se taqatwar aur purkashish auhdey yani wazarat e uzma ko thukrane wali ikloti politician hain.,Positive,200,40
1968 mein Rajiv Gandhi se shadi ke bad inho ne bharat mein rehaiysh ikhteyar kar li.,Positive,69,16
"Ibteda mein Sonia ko bharti khane aur malbosaat zara pasand nahi aae aur aik dafa in ki mini skirt mein tasveer shaey ho jane par tanaza bhi uth khara hua tha, lekin jaisa Des waisa Bhes ke masdaaq inho ne Sonia Maino se Sonia Gandhi banne ke liye na sirf desi malbosaat aur khane apna liye, bal ke dekhte he dekhte zabardast hindi bhi bolne lagi.",Positive,282,66
"Jab Sonia Gandhi se pocha gaya ke wo kya chez hai jo inhe barhe barhe auhdey aur mansab chor dene ka hausla deti hai to in ke kehna tha, “ Kuch logon par dhann kamane ki dhunn sawaar hoti hai, baaz afraad sirf naam kamane ko he apna dharam bana lete hain lekin mere nazdeek sab se aeham baat izzat kamana hai… baaz auqaat kisi auhdey par faiyz ho kar wo izzat o takreem hasil nahi ki ja sakti, jo use qurbaan kar dene ke siley mein milti hai… ”",Positive,355,90
Tableghi IJtema Poray Alam Ki Hidayat Aur Pakistan Ki Sirbulandi K Khasosi Dua Say Ikhtetam Pazeer Qaflon Ke Wapsi Shuro,Positive,101,20
NADRA Ka CNIC Token Aap Apnay Mobile Par Bhe Check Kar Sktay Hain,Positive,53,13
9753 Afrad K Naam ECL Aur 19 836 K Black List Se Kharij Aainda Naam ECL Me Dalnay Ka Faisla Committee Karay Gi Wizarat e Dakhla,Positive,102,26
MQM Ne Imran Khan Ki Na Ahli K Liye ECP Me Dair Darkhast Wapis Lay Li,Positive,54,16
China Or Taiwan K Presidents Ki 1949 K Bad Pehli Mulaqat Hum Aik Khandan K Hai Humen Taqseem Nhi Kia Ja Sakta Chinese President,Positive,104,24
ICC Nay Nayi Test Ranking Jari Kar Di Bowling Main Yasir Shah Dusray,Positive,56,13
India Nay 1st Test Match Mein South Africa Ko 108 Runs Say Shikst Diye Kar 4 MatchO n Ki Sereis Mein 1 0 Ki Bartari Hasil Karli,Positive,101,27
PTI Ka Balochistan Mein Tanzeem Saazi Ka Fasila Sardar Yar Mohd Rind Ko PTI Balochistan Ka Org Muqarar Kar Diya Gaya,Positive,96,21
KHUDA Kare Har Din Apki khushian Petrol K Rates Ki Tarha Barhti Rahin,Positive,57,13
Mehekma Sehat Sindh Ne Taleemi Idaro Me Cigret Noshi Or Farokht Per Pabandi Aaid Kerdi Sheesha Cafe Bhi Band Karne Ka Faisla,Positive,103,22
Now he is only one behind Pakistan record which is 7 on the trot by Intikhab Alam ,Positive,65,18
Reham Ko Talaq Ki Waja Jemaima Nahi Reham Ka Mazi Hy 2 Haftay Qabal Alahidgi Hoi 2018 Tak Elan Na Karnay Ka Muahida Tha Daily Mail ,Positive,105,27
Mumtaz Alim e Din Aur Islamic scholar Maulana Dr Sher Ali Shah Inteqal Kar Gaye ,Positive,65,16
Salaana Tableeghi Ijtima Ka Pehla Marhla 5 6 7 8 Aur Dosra Marhala 12 13 14 15 November Ko Raiwand Main Hoga ,Positive,87,23
Wazir e Azam Ne Party Rehnumaun Ko Captan K Zati Mamlay Pr Bayan Bazi Sy Rok Diya ,Positive,65,18
China Nay Zalzala Mutasireen Ki Imdaad Kay Liye Aik Lakh Amriki Dollar Pakistan Kay Hawalay Kar Diye ,Positive,84,18
KU BA Bcom Pvt Annual Exams 2015 K Liye Forms 31 Oct 15 Tak Jama Karwa Sakty Hai ,Positive,63,19
Test Crickt Main Unhon Ne Pakistan Ki Taraf Sy Sub Sy Zyada Chakkay Marnay Walay Player Ka Izaz Hasil Kia ,Positive,86,21
Bakya Cities Main Raat 10 Baja taak Mokamal Service Bahal Ho Jaya Ge ,Positive,56,14
10 Muharram Ko Saher Main Subah 6 Se Raat 8 Baje Tak Internet Service Bund Rahegi PTA Ne Notification Jari Kar Diya ,Positive,94,23
ATC Adalat Ne Liaqutabad Se Giriftar MQM Ka Karkun Imran Nasir Or Shahid Ko 90 Roz K Liye Rangers K Hawalay Kar Diya ,Positive,94,24
Happy Birthday to England s legandary batsmen Geoffrey Boycott ,Positive,54,10
QWP k Karim Khan Ne San at Or Arshad Umarzai Ne Tecnical Education Ki Wazarat Sanbhal Li ,Positive,72,18
PAKISTAN MILITARY ACADEMY Mei 133th Long Course Passing Out Parade Jari ,Positive,61,12
Wazir e Azam Kay Kisan Package Par Amaldaramad Shuro Hukomat Nay DAP Khad Ki Qeemat Mein Fi Bori 500 Rupay Kami Kardi ,Positive,96,23
Insidad e Dehshatgardi Ki Adalat Ne MQM Liaquattbd Sector K 2 Karkuno Ko 90 Roza Jismani Remand Pr Rangers Ka Hawalay Kar Diya ,Positive,104,24
Muharram Me 342 Imam Bargaho Me Se 61 Hassas Qarar 17558 Police Ahalkar 646 Van Or 426 Biker Pr Ahalkar Security Sambhalay Ge ,Positive,103,24
Royat e Hilal Committee Ka Jo Naya Chairman Hoga Wo Mojuda Chairman K Maslak Ka He Hoga ,Positive,71,18
Soobay Bhar Mein Jaah Jaah Khusk Saali Hain Waah Sarvay Kar Ka Relif Faram Kiya Jai Wazir e Ala Balochistan Dr ,Positive,90,22
FIA Ka Chapa Facebook Par Khatoon Ke Naam Se Jaali ID Bana Kar Doosron Ko Bewaqoof Banane Wala Muhammad Sadiq Griftar,Positive,97,21
Insidad e Dehshatgardi Ki Adalat Ne MQM K Karkun Arif Or Danish Ko 10 Roza Jismani Remand Pr Police Ka Hawalay Kar Diya ,Positive,97,24
Zarorat Sy Ziyada Gosht Khori Sy Hospital Janay Ka Khatra Mashrobat Nuqsandah Sabzian Khana Or Qahwa Peena Mufeed Hy ,Positive,98,20
Bator Qaum Riasat Dushmano Ki Har Koshish Nakam Banana Hogi Androni Beroni Anasir Ko Shikast Denge Gen Raheel ,Positive,92,19
Ghairelo Cylinder 100 Or Commercial Cylinder 400 Rupay Sasta Hogaya ,Positive,58,11
Manasik e Hajj Ka Aghaz Lakhon Farzandan e Tohid Mina Puhonch Gaye Khaimon Ka Bara Sheher Bas Gaya Kal Arafat Rawana Honge ,Positive,101,23
Jab Tumhari Mushkilat Had Se Barhny Lagy To Samajh Lo K ALLAH Tumhy koi Buland Mukaam DenY Wala He HAZRAT ALI RA ,Positive,91,23
PPP Rehnuma Babar Awan Ki Asif Zardari Se Mulaqat Zardari Ka Tehfuzat Door Karnay Ki Yaqeeni Dehani Ahem Zimedari Sopnay Ka,Positive,103,21
Lala K Sath Barat Main B Na Chuta Shahzad Ko Asal Pavilian Mai Khush Amded ,Positive,60,16
Aaj Raat Se 22 September Tak Sindh Punjab Samait Mulk Bhar Ka Beshtar Elaqon Me Barish Ka Imkan Mehkma e Mousmiyat,Positive,94,21
APne MulK Mein CricKeT Ko Lana CHaHiye Kisi K PeecHe BHaaGne Se Koie FaiDa NaHi SayS ,Positive,69,17
Bangladeshi Cricketers Shakib uL Hasan Tamim Iqbal Ne Pakistan Super League Main Shirkat Ki Khwahish Zahir Krdi Shane Warne Ne Big Bash League Main Wapasi Ki Tardeed Kar Di,Positive,144,29
ECP Ne NA 122 Sy Ayaz Sadiq K Kaghazat e Namzadgi Manzor Kr Liye Election Larrnay Ki Ijazat,Positive,74,18
Governor Sindh Core Commandar DG Rangers Or IG Sindh Samait Aala Hukkam Shareek,Positive,67,13
Bilawal Bhutto Ki Hidayat Pr Ka Ke Development Projects Kay Liye 150 Arab Rupay Package Dene Ka Elaan ,Positive,84,19
Birthday of Aussies magical leg Spinner Shane warne He was the Second highest wicket taker in Test cricket with 708 scalps ,Positive,102,22
NEPRA Ko Bijli 2 Rupay 19 Paisay Kam Kerne Ki Hidayat Bijli Or Gas Ki Kami Puri Kerne K Liye Pur Azam Hen PM Nawaz Sharif ,Positive,96,27
NA 154 Me Zimni Intikhab Se Qabal PML N Ko Dhachka N League K Sabiq Ticket Holders Mian Aslam or Hassan Mehmood Shah PTI Me Shamil ,Positive,105,27
Action Plan Taiz NGOs Ka Data Online Madaris Ki Registration Asan Ka Nisab Shamil Kia Jaiga Ch Nisar Ki Press Conf ,Positive,94,22
Ya Allah Mere Walidain Ko Baghair Hisab K Jannat May Dakhil Farmayen ,Positive,57,13
Zilhajj Ka Chand 14 September Ko Nazar Aaye Ga Aur EID Ul Azha 24 September Ko Ho Gi ,Positive,67,19
Pas Punjab Food Authority Ki Dabang Lady Aisha Mumtaz Ki Karwai Barri Taddad Mn Haram Gosht Baramad 3Afrad Griftar ,Positive,96,20
Medical College Jali Degree amp PMDC K Ghaplon Me Dr Asim Ka Hath Ta Teqiqati Idaron K Sath Tawun Karenge ,Positive,86,21
M_Asif Our M_Amir Ne Ghalti Ki Saza Bhugat Li Lehaza Ab Muaaf Kar Dena Chahiey Unho Ne Maazi Sabaq Seekha Hoga ,Positive,90,22
OGRA Ki Petroleum Qeemton Me Kami Ki Sifarish Summary Irsal Petrol Rs 6 15 Diesel 7 50 Matti Ka Tail 7 10 Sasta Hone Ka ,Positive,95,26
Target Killing Bhatta Khorri Degar Jaraim Mn Mulavis Hunay Ka Illzam Ky Rehnuma Usman Moazzam 90 Roz K Lia Rangers K Hawaly ,Positive,102,23
Gunah krne wale say Nahin Shayd Tumhari Mohabbat Mein aa kr Wo Gunah Karna hi Chor de,Positive,69,17
Darood Sharif Parh Kar Muslim Dosto Ko Send Kro 1 Bar Parhny Say 10 Gunah Mitaty Hain Or 10 Nikya Milti Hain ,Positive,87,23
Jo Ghair Muslim Firqa MunafiQana Tor Par Islam Ka Dawa Karta Ho Usko Masajid Sy Nikaal Dena Hi Sunnat Nabwi Hy ,Positive,90,22
Railway Track Par Bomb Nasab Karte Hue Dhamaka 3 Dehshat Gard Halak,Positive,56,12
Kaptan Ki Mumtaz Bhutto Ko Me Shamoliat Ki Dawat PML N Ki 3 Wickten Gira Di Ab Final Match Jeetna Chahta Hon ,Positive,87,23
NA 110 Se PTI K UmeedWar Usman Dar Ne Khwaja Asif Ko Munazray Ka Chanlange Dy Diya ,Positive,66,18
14 Rukni Committee Banany Pr Ittefaq Azad Arkan Sabiq Judge Shamil HonGy ,Positive,61,13
Sri Lanka K Batsman Kumar SangaKara Ko Retirment K Bad Sri Lankan Saddar Ny England Mai Sri Lanka Ka Safeer Banne Ki Peshkash Kardi ,Positive,108,25
Mulk Me Dehshat Gardi K Tamam Networks Khatam Kar Diye Zarb e Azb Me Ab Tak 1914 Dehshat Gard Maray Gaye Wazir Dakhla Ch Nisar ,Positive,102,26
MQM Muzakrat Par Amada Wafad Aaj Wazir e Azam Se Mulaqat Karega ,Positive,52,13
M Asif Pr 1st September Se Pabandi Hatanay Ka Elaan International B Khail Sakain Gy ,Positive,69,16
1st Sep Se Petrol Rs 6 15 Diesel 5 30 Matti Ka Tail 4 Rupay Fi Liter Sasta Honay Ka Imkan Wizarat e Petroleum ,Positive,86,25
Tawaf e Kaba Ko Ay Insan Tere Kamon ki Kia Auqaat Hy Jis K Liye Tu Namaz Ko Chor Deta Hy ,Positive,68,22
Pak Afghan Sarhadi Elaqay Raajgal Sector Mein Fizai Karwai 2 Khudkush Bombaar Samait 15 Dehshat Gard Halak ,Positive,90,18
Hazara Motorway China Tak Jayegi Mansoba Dec 2016 Tak Mukammal Hoga Sarkon Ki Tameer Se Muashi Inqilab Aaiga ,Positive,91,19
Bharat Samet Tamam Mumalik Se Achay Talluqat Chahtay Hen Apni Sarzamin Dehshat Gardi K Liye Istemal Karne Nahi Denge,Positive,98,19
Tu Dunya Khud Peechay Aye Gi Aur Agar Deen Ko Peechay Rakho Ge Tu Dunya Aap Say Agy Bhage Gi ,Positive,73,21
Chiniot Samet Punjab Bhar K Madaris Me Operation Jari Kuwaif Ki Checking Ghair Mulkion Samet 20 Se Zaid Griftar ,Positive,93,20
Chaina Cutting Pr Tameer Makanat K Khilaf Karwai Jald Mutawaqay Surjani Town Or North Khi Se Pehlay Merhalay Ka Agaz Hoga ,Positive,101,22
Qurbani K Janwar Ko Chand Roz Pahle Palna Afzal He Taa K Us Se Muhabat Ho Or Mehbub Janwar Ko Qurban Krne Se Sawab Ziada Milega ,Positive,102,27
Tumhara Behtren RISHTA Wo Hy jo Tumhary Aib Jan Kr Bhe Tumhary Sath Rahy Aor Tumhary PARWARDEGAR K Elawa Koi ho hi Ni Sakta ,Positive,100,25
Bardasht Buzdili Nahi Balkyn Bardasht Zindagi Ki Aik Aham Aosol Hein,Positive,58,11
Fauji Adalton Ke Qayam Ka Supreme Court Ka Faisla KhushAaind Hay _ ,Positive,55,13
Qurbani K Janwar Ko Chand Roz Pahle Palna Afzal He Taa K Us Se Muhabat Ho Or Mehbub Janwar Ko Qurban Krne Se Sawab Ziada Milega ,Positive,102,27
Bazafta Elan 14 August Ko Taraki House Main Ek Baray Jalsa Aam Main Kia Jaye Ga ,Positive,64,17
Hazaar Ghaltiyon K Bawajood Aap Apnay Aap Say Pyaar Kartay Ho Tu Phir Kisi Aur Ki Aik Ghalti Par Us Say Nafrat Q Karte Ho ,Positive,97,26
KHI Insidad E Dehshatgardi K Adalat Sy Peer K Roz MQM K Rehnuma Altaf Hussain K Warrant Giriftari K Ijra Ka Imkan ,Positive,92,23
Pakistan Europe K Neclear Research K Sb Se Bare Idarey Siran Ka Member Ban Gaya ,Positive,65,16
LPG Ki Qeemat Me 10 Rupay Kami Gharelo Cylinder 120 Commercial 480 Rupay Sasta Wasti Punjab 80 Karachi Me 75 Rupay Fi Kilo Ho Gai ,Positive,105,26
Selab Zada Elaqu Me Relief Opration Jari Rakhne amp Army Ka 1 Din Ka Rashan Mutasrin Ko Dene Ka Fesla Rp Jokhio ,Positive,90,23
Pakistan Me RAW Ki Sargarmiyo Ka Mamla Aqwam e Mutahida Me Uthane Per Ghor ,Positive,61,15
Domail K Polling Station Gul Rauf Me Jali Shanakhti Card Baramad Hone Per 7 Khatwateen Giraftar Police  ,Positive,86,19
Pakistan Samet Duniya Bhar Me Ajj Dosti Ka Almi Din Manaya Ja Raha Hai ,Positive,57,15
Tehrik e Insaf K Memberaan Apni Tankhuwaen Flood Relief Fund Me Dain Gey ,Positive,60,14
KPK Hakumat Ka Suba Me Roz Gaar Ki Farahmi K Lye Billa Sood Qarzey Faraham Krne Ki Scheme Shuru Krne Ka Faisla ,Positive,89,23
High Court Ne Altaf Hussain K Khelaf Ghaddari K Muqadmay K Indraj K Liye Full Bench Tashkil Day Diya ,Positive,82,20
Bachu Ko Dostu Or Azizu Ko Batain K Wo Ghestro Maleria Or Typhoid Jesi Bimario Se Bachen Or Pani Ubhaal Kr Istamal Kren Forwd ,Positive,102,25
Be Shak Mujhay Maar D0 Magar Pehla Patthar Wahi Uthaye K Jis Main Koi Aeb Na H0 ,Positive,63,18
Barish k Pani Mn Kharab CAR Ya Gaari Ko Nikalnay K Lia Aap Traffic Number amp Pr CALL Kren  ,Positive,72,21
LAHORE PTI Chairman Imran Khan Ne Kal Aala Satehi Ijlas Talab Kar Liya Enquiry Commission Ki Report Ka Jaiza Liya Jaiga _ ,Positive,100,23
Ye Sochen K Aap Wo Khush Naseeb Hu Jise ALLAH Ne Azmaish K Qabil Samjha ,Positive,57,16
Farmata Hy tu Krta Wo Hy Jo TU Chahta Hy Pr Hota Wo Hy Jo Main Chahta Hun Tu Wo Kr Jo Main Chahta Hun Phir Wo Hoga Jo TU Chahta Hy ,Positive,99,33
Is Saal Eid Ul Fitar Ki 70 Arab Rupe Ki Kharidari Ki Gai Atiq Mir ,Positive,51,16
Muqami Royat e Hilal Committee Ko 12 Shahadaten Musol Kal Josh o Jazbay Say Eid Ul Fitar Manai Jaegi ,Positive,82,20
PM Nawaz Sharif Ne Me TAPI Gas Pipe Line Mansoobay Ka Sang e Bunyad Rakh Diya Ko 1325 MMCFD Gas Mil Sakay Gi,Positive,86,23
Nawab Zehri Balochistan Ke Aainda Wazir e Ahla Honge Tawaqu Hai Nawab Zehri Blochistan Me Amn Ke Qiyam Ko Yaqini Banainge,Positive,101,21
K Electric Ka Bijli Ki Qeemat Me 2 Rupay 8 Paisay Fee Unit Kami Ka Ailan Itlaq December K Bills Me Ho Ga,Positive,82,23
Sb Se Mehngi Bikny Wali Team Karachi ARY Group K Salman Iqbal Ne 25Lakh Dollar Me Kharid Li,Positive,74,18
Lahore Allama Iqbal Airport Per Instrumental Landing System Ka Iftitah,Positive,61,10
Wazir e Ala Punjab Ne Siyahati Bus Service Ka Iftitah Kr Diya Shehbaz Sharif Ne Udhar Ki Raqam Se Ticket Kharid Kr Bus Me Safar Kiya,Positive,107,26
FIA Ki Karwai Gair Mulki Afrad K Passport Banany K Illzam Mn Ka Deputy Assistant Director Or 1 Ahilkar Griftar,Positive,91,20
Adaalati Pabandi K Pesh e Nazar Security Idaro Ne Altaf Hussain Ki Tasveer Walay Boards Utaar Diye,Positive,82,17
Governor Sardar Mehtab Ne FR Kohat Me 500 Acer Ruqby Par Ki Pehli University K Liye 45 Billion Rupy Ki Manzori Day Di,Positive,95,23
Insidad e Dehshatgardi Ki Adalat Ne MQM K Karkun Amir Ahmad Or Abdul Gaffar Ko 90 Roz Pr Rangers K Hawalay Kar Diya,Positive,93,23
Lahore Target Killing Me Mulavis Mulzim 7 Roza Remand Par Police K Hawalay,Positive,62,13
Imran Khan Ka Zulfiqar Mirza Ko Phone Badin City Me Jeet Per Mubarakbad,Positive,59,13
Neelam Chattan is helping children in Pakistan cope with conflict by refocusing their attention on school,Positive,90,16
Lady Reading Hospital Mein Hostel Ka Tanaza Doctors amp Secretary Sehat K Darmiyan Muzakrat Kamiyab 3 Din Se Jari Hartal Khatam,Positive,107,21
Canada Me Adalat Nay Musalman Khawateen K Naqab Laganay Par Pabandi Laga Di,Positive,63,13
" Yahan tak ke in ki shohrat ghar ghar pohanch gai, bilkhusoos in ka yeh jumla zabaan zadd khaas o aam ho gaya",Positive,87,23
"Pakistan Tehreek e Insaaf ke chairman Imran Khan ki wife ki hesiyat se wo har us maqsad ke liye in ke shana bashana dikhai deti hain ke jis ke liye wo jaddojehad kar rahe hain, misaal ke taur par aik naya Pakistan ke jahan har shakhs ko izzat ke sath jeene ka haq hasil hua.",Positive,220,55
